OBJECTID,ADDRESS,LOCATION,STREET,PLACEMENT,RACKS,SPACES,GLOBALID,INSTALL_YR,INSTALL_MO,LAT,LON,shape,SF Find Neighborhoods 2,Current Police Districts 2,Current Supervisor Districts 2,Analysis Neighborhoods 2,Analysis Neighborhoods - 2010 census tracts assigned to neighborhoods 2,"CBD, BID and GBD Boundaries as of 2017 2",Central Market/Tenderloin Boundary Polygon - Updated 2,Neighborhoods
11147,2368 03RD ST,Poquito,03RD,SIDEWALK,1,2,,2015,6,37.759585,-122.388722,POINT (-122.38871 37.75958),55,2,9,26,167,14,,55
8994,2050 Irving Street,Walgreens,Irving Street,SIDEWALK,1,2,,2018,7,0,0,POINT (-122.48014 37.76367),39,10,7,35,62,,,39
11247,150 BROADWAY ST,For a Thinkspace,BROADWAY,SIDEWALK,2,4,,2015,10,37.798721,-122.400487,POINT (-122.400475 37.798717),77,6,3,8,22,,,77
9158,2981 24TH ST,Precita Eyes Mural Art and Visitor Center,24TH,SIDEWALK,1,2,,2003,0,37.752419,-122.411501,POINT (-122.41149 37.752415),53,3,2,20,194,,,53
12049,735 HAIGHT ST,UNKNOWN,HAIGHT,SIDEWALK,1,2,,2002,0,37.771403,-122.434217,POINT (-122.434204 37.771397),26,4,11,3,183,,,26
9927,3141 23RD ST,residence,23RD,SIDEWALK,1,2,,2005,0,37.753846,-122.414939,POINT (-122.414925 37.75384),53,3,2,20,166,,,53
12552,901 Polk Street,Ike’s Love and Sandwiches,Polk Street,SIDEWALK,2,4,,2019,12,37.78500629,-122.41956723,POINT (-122.419556 37.785),20,4,10,36,101,,1,20
11319,401 Euclid Ave,Laurel Hill Nursery School,EUCLID,SIDEWALK,2,4,,2015,11,37.783996,-122.452848,POINT (-122.452835 37.78399),11,8,6,31,77,,,11
11704,50 POMONA ST,Dr Charles Drew CDC,POMONA,SIDEWALK,1,2,,2013,3,37.732128,-122.393797,POINT (-122.39378 37.732124),87,2,9,1,139,,,87
10421,1519 HAIGHT ST,UNKNOWN,HAIGHT,SIDEWALK,1,2,,2004,0,37.769738,-122.447256,POINT (-122.44724 37.769733),25,7,11,3,91,,,25
10870,79 NEW MONTGOMERY ST,Academy of Art University,NEW MONTGOMERY,SIDEWALK,1,2,,2006,0,37.787885,-122.400522,POINT (-122.400505 37.78788),108,6,10,8,25,4,,108
11890,455 DOLORES ST,Dolores Park Church,DOLORES,SIDEWALK,1,2,,2010,7,37.762073,-122.425741,POINT (-122.42573 37.76207),37,3,5,20,76,,,37
8979,766 Brannan Street,MNT Studio,Brannan Street,SIDEWALK,1,2,,2018,7,0,0,POINT (-122.40268 37.77377),32,1,10,34,179,,,32
9993,4348 03RD ST,Universal Martial Arts Academy,03RD,SIDEWALK,1,2,,2013,11,37.738247,-122.389689,POINT (-122.38968 37.738243),86,2,9,1,26,,,86
9464,4645 MISSION ST,Walgreens,MISSION,SIDEWALK,1,2,,2002,0,37.723918,-122.434912,POINT (-122.4349 37.72391),90,9,1,7,157,,,90
12767,498 Alabama St.,,Alabama St.,SIDEWALK,2,4,,2019,12,37.76304303,-122.41219565,POINT (-122.412186 37.76304),53,3,2,20,169,,,53
11479,900 VALENCIA ST,Dog Eared Books,20TH,SIDEWALK,1,2,,0,0,37.75825,-122.421507,POINT (-122.42149 37.758244),52,3,5,20,76,,,52
10046,3070 23RD ST,Porque Ninos Unidos,23RD,SIDEWALK,2,4,,0,0,37.754324,-122.413425,POINT (-122.413414 37.75432),53,3,2,20,195,,,53
11609,593 GUERRERO ST,18 Reasons,GUERRERO,SIDEWALK,1,2,,2004,0,37.761763,-122.423602,POINT (-122.42359 37.761757),37,3,5,20,76,,,37
9292,1026 VALENCIA ST,Cafe Altano,VALENCIA,SIDEWALK,1,2,,2002,0,37.756412,-122.421359,POINT (-122.42135 37.75641),52,3,5,20,76,,,52
10969,1370 SANSOME ST,Starbucks,SANSOME,SIDEWALK,2,4,,2012,11,37.802659,-122.402694,POINT (-122.40268 37.802654),77,6,3,8,22,,,77
14390,556 ashbury,,ashbury,SIDEWALK,1,2,,2021,12,,,POINT (-122.447014 37.770412),25,7,11,3,91,,,25
10093,207 VALENCIA ST,UNKNOWN,VALENCIA,SIDEWALK,1,2,,2003,0,37.769615,-122.422046,POINT (-122.422035 37.76961),53,3,2,20,89,,,53
12373,2355 FOLSOM ST,John O'Connell HS,FOLSOM,SIDEWALK,1,2,,2012,10,37.75951,-122.413542,POINT (-122.41353 37.759506),53,3,2,20,169,,,53
10606,4033 JUDAH ST,Trouble Coffee Company,JUDAH,SIDEWALK,1,2,,2010,0,37.760196,-122.505362,POINT (-122.50535 37.760193),39,10,7,35,147,,,39
9422,300 PINE ST,Speedway,PINE,SIDEWALK,1,2,,2013,3,37.792252,-122.401229,POINT (-122.401215 37.792248),108,6,3,8,43,,,108
9728,2401 Mission Street,Julie's Hot Dogs,MISSION,SIDEWALK,2,4,,2017,5,37.758625,-122.418965,POINT (-122.41895 37.75862),53,3,2,20,177,,,53
11347,2200 MISSION ST,Duc Loi Supermarket,MISSION,SIDEWALK,2,4,,2012,10,37.761601,-122.419748,POINT (-122.41973 37.761597),53,3,2,20,177,,,53
11572,185 ARKANSAS ST,Alison Events,ARKANSAS,SIDEWALK,1,2,,2015,8,37.763951,-122.398514,POINT (-122.3985 37.763947),54,1,9,26,170,,,54
8719,633 Lincoln Way,Apartment/Residential,Lincoln Way,SIDEWALK,1,2,,2019,1,0,0,POINT (-122.4649 37.765724),109,10,11,14,151,,,109
11013,3030 16TH ST,Arman One Dollar Only,16TH,SIDEWALK,1,2,,2005,0,37.765367,-122.420282,POINT (-122.420265 37.76536),53,3,2,20,89,,,53
13896,1264 Page,,Page,SIDEWALK,1,2,,2020,11,,,POINT (-122.44156 37.771652),112,7,11,3,91,,,112
10284,1200 IRVING ST,Andronico's Market,IRVING,SIDEWALK,1,2,,2010,0,37.764344,-122.471155,POINT (-122.47114 37.76434),109,10,11,14,153,,,109
9070,3187 Mission Street,Iron and Gold,MISSION,SIDEWALK,2,4,,2016,12,37.745883,-122.419602,POINT (-122.419586 37.745876),83,9,2,2,188,,,83
10770,111 ELLIS ST,Rasputin Music,ELLIS,SIDEWALK,1,2,,2002,0,37.785301,-122.408054,POINT (-122.40804 37.785297),19,5,3,36,131,5,1,19
11741,5927 CALIFORNIA ST,Bazaar Cafe,CALIFORNIA,SIDEWALK,1,2,,2012,3,37.78382,-122.481183,POINT (-122.48117 37.783813),8,8,4,29,28,,,8
11398,570 GROVE ST,UNKNOWN,GROVE,SIDEWALK,1,2,,2006,0,37.777716,-122.425961,POINT (-122.42595 37.77771),22,4,11,9,70,,,22
9630,351 09TH AVE,Richmond Library Branch,09TH,SIDEWALK,1,2,,2002,0,37.781856,-122.468026,POINT (-122.46801 37.781853),5,8,4,11,97,,,5
9117,2413 HARRISON ST,JCX Expendables Business,HARRISON,SIDEWALK,1,2,,2010,0,37.758561,-122.412138,POINT (-122.412125 37.758556),53,3,2,20,169,,,53
10881,2868 Mission Street,Mission Cultural Center,MISSION,SIDEWALK,1,2,,2016,12,37.751143,-122.418424,POINT (-122.41841 37.751137),53,3,2,20,87,,,53
13764,201 Townsend,Walgreens,Townsend,SIDEWALK,3,6,,2020,8,,,POINT (-122.39284 37.778778),34,1,10,4,68,,,34
10416,1800 MARKET ST,LGBT Community Center,MARKET,SIDEWALK,1,6,,0,0,37.771773,-122.424015,POINT (-122.424 37.771767),27,7,5,9,37,9,,27
11115,3338 17TH ST,condos,17TH,SIDEWALK,1,2,,2002,0,37.763593,-122.420686,POINT (-122.42067 37.763588),53,3,2,20,89,,,53
12635,528 Broderick St,,Broderick St,SIDEWALK,1,2,,2019,12,37.77508688,-122.43951849,POINT (-122.43951 37.77508),24,7,11,9,1,,,24
9852,1770  Post Street,UPS Store,POST,SIDEWALK,2,4,,2017,1,37.785498,-122.430907,POINT (-122.43089 37.785492),101,4,11,15,4,11,,101
13513,1772 Silver Ave,,Silver Ave,SIDEWALK,3,6,,2020,3,,,POINT (-122.40323 37.733818),87,2,9,1,190,,,87
10325,180 FAIR OAKS ST,Adda Clevenger Jr Prep School,FAIR OAKS,SIDEWALK,3,6,,2013,3,37.753696,-122.424506,POINT (-122.42449 37.753693),52,3,5,20,176,,,52
9475,1830 SUTTER ST,Nihonmachi Little Friends,BUSH,SIDEWALK,2,4,,2015,1,37.786705,-122.43055,POINT (-122.430534 37.7867),101,4,11,30,78,,,101
14214,768 9th Ave.,,9th Ave.,SIDEWALK,2,4,,2021,5,,,POINT (-122.466995 37.77399),5,8,4,11,94,,,5
13992,1846 Kirkham St,,Kirkham St,SIDEWALK,1,2,,2020,12,,,POINT (-122.480576 37.75967),39,10,7,35,62,,,39
9351,1837 PACIFIC AVE,Avenue Fine Food Market,PACIFIC,SIDEWALK,1,2,,2015,10,37.794461,-122.425474,POINT (-122.42546 37.794456),102,4,6,30,125,,,102
8702,855 Folsom Street,N/A,Folsom Street,SIDEWALK,1,2,,2018,9,0,0,POINT (-122.402275 37.78084),32,1,10,34,36,4,,32
14401,981 Mission Street,,Mission Street,SIDEWALK,2,4,,2021,12,,,POINT (-122.40826 37.781322),32,1,10,34,181,7,1,32
11931,2348 CLEMENT ST,Royal Ground Coffee,CLEMENT,SIDEWALK,1,2,,2003,0,37.782274,-122.484606,POINT (-122.4846 37.78227),8,8,4,29,142,,,8
10152,3906 03rd Street,La Laguna Taqueria,03RD,SIDEWALK,2,4,,2017,2,37.741889,-122.388327,POINT (-122.38831 37.741882),86,2,9,1,21,,,86
11568,177 VALENCIA ST,Chase Bank,VALENCIA,SIDEWALK,2,4,,2010,0,37.770266,-122.42215,POINT (-122.422134 37.77026),32,1,2,20,89,,,32
8534,4542 Irving Street,Hook Fish Co,Irving Street,SIDEWALK,1,2,,2018,5,0,0,POINT (-122.50688 37.762363),39,10,7,35,147,,,39
9168,600 16TH ST,UCSF Mission Bay Genentech Hall,CAMPUS LANE,PARCEL,5,25,,2005,0,37.767595,-122.392777,POINT (-122.39276 37.76759),34,1,10,4,68,,,34
13598,85 2nd,,2nd,SIDEWALK,9,18,,2020,5,,,POINT (-122.46041 37.78694),4,8,6,11,98,,,4
12520,3215 Mission Street,Outer Orbit,Mission Street,SIDEWALK,1,2,,2019,12,37.74518255,-122.42014108,POINT (-122.42013 37.74518),83,9,2,2,188,,,83
8941,1160 04th Street,Casey's Pizza,04th Street,SIDEWALK,1,2,,2019,2,0,0,POINT (-122.39201 37.773537),34,1,10,4,68,,,34
9752,45 MONTGOMERY ST,24 Hour Fitness,MONTGOMERY,SIDEWALK,2,4,,2013,4,37.789755,-122.402511,POINT (-122.4025 37.78975),19,6,3,8,43,,,19
12730,500 Union,,Union,SIDEWALK,1,2,,2019,12,37.80064239,-122.40761739,POINT (-122.4076 37.800636),106,6,3,23,47,,,106
10228,524 VALENCIA ST,Limon Rotisserie,VALENCIA,SIDEWALK,1,2,,0,0,37.76441,-122.422123,POINT (-122.42211 37.764404),37,3,5,20,178,,,37
8751,285 14th Street,Apt. Bld. Complex,14th Street,SIDEWALK,2,4,,2017,10,0,0,POINT (-122.41944 37.768116),53,3,2,20,89,,,53
12158,831 Cortland,Pizza Express,CORTLAND,SIDEWALK,1,2,,2016,10,37.738966,-122.414366,POINT (-122.41435 37.73896),83,9,2,2,160,,,83
12024,3125 16TH ST,Little Roxie Cinema,16TH,SIDEWALK,1,2,,2005,0,37.764618,-122.422401,POINT (-122.422386 37.764614),37,3,5,20,178,,,37
9432,420 JUDAH ST,Dash Cafe,JUDAH,SIDEWALK,1,2,,2013,7,37.762366,-122.466562,POINT (-122.466545 37.76236),109,10,11,14,151,,,109
11641,1706 Post Street,Buchanan Mall,POST,SIDEWALK,4,8,,2017,3,37.785615,-122.429934,POINT (-122.429924 37.78561),101,4,11,15,4,11,,101
8635,2379 46th Avenue,N/A,46th Avenue,SIDEWALK,1,2,,2018,7,0,0,POINT (-122.50497 37.742176),39,10,7,35,102,,,39
8508,590 03rd Street,Kama O Deli,03rd Street,SIDEWALK,1,2,,2017,10,0,0,POINT (-122.39466 37.78007),32,1,10,34,179,,,32
9065,128 KING ST,UNKNOWN,KING,SIDEWALK,1,2,,2004,0,37.779502,-122.390697,POINT (-122.390686 37.779495),31,1,10,4,68,,,31
10289,748 INNES AVE,Archimedes Banya SF,INNES,ROADWAY,5,10,,2014,12,37.730562,-122.372692,POINT (-122.37268 37.730556),76,2,9,1,66,,,76
11773,97 COLLINGWOOD ST,The Castro Yogatree Yoga Studio,COLLINGWOOD,SIDEWALK,1,2,,2010,0,37.761023,-122.435888,POINT (-122.435875 37.761017),38,3,5,5,171,9,,38
9183,219 CLEMENT ST,dental office,CLEMENT,SIDEWALK,1,2,,2006,0,37.782825,-122.461587,POINT (-122.46157 37.78282),5,8,4,11,98,,,5
10448,1825 Irving St,Irvings Pizza,IRVING,SIDEWALK,1,2,,2017,7,37.763479,-122.477434,POINT (-122.47742 37.763474),39,10,7,35,62,,,39
12301,998 GUERRERO ST,Liberties Irish Bar,GUERRERO,SIDEWALK,1,2,,2011,2,37.755274,-122.423526,POINT (-122.423515 37.75527),52,3,5,20,76,,,52
11815,552A Noe St,Ruby's Clay Studio,NOE,SIDEWALK,1,2,,2016,7,37.760107,-122.432791,POINT (-122.43278 37.7601),38,3,5,5,162,,,38
9260,1625 CARROLL AVE,Bayview Hunter Point Foundation,CARROLL,SIDEWALK,1,2,,2006,0,37.725069,-122.393562,POINT (-122.39355 37.725063),88,2,9,1,191,,,88
11494,185 LELAND AVE,residential,LELAND,SIDEWALK,1,2,,2009,0,37.712273,-122.407196,POINT (-122.40718 37.71227),75,9,9,40,117,,,75
10057,3216 FOLSOM ST,Harvest Mills Market,FOLSOM,SIDEWALK,1,2,,2011,6,37.746705,-122.413796,POINT (-122.41378 37.7467),83,9,2,2,160,,,83
13573,201 Diamond Street,Harvey Milk Civil Rights Academy,Diamond Street,SIDEWALK,2,4,,2020,5,,,POINT (-122.43702 37.758965),115,3,5,5,171,,,115
10316,1700 VISITACION AVE,Coffman Pool,VISITACION,SIDEWALK,1,2,,2012,7,37.713575,-122.415957,POINT (-122.41595 37.71357),73,9,9,19,48,,,73
9876,658 Clement,JVD Global,CLEMENT,SIDEWALK,1,2,,2016,11,37.782935,-122.466124,POINT (-122.46611 37.78293),5,8,4,11,97,,,5
11362,1187 Franklin,Montessori House,GEARY,SIDEWALK,2,4,,2017,5,37.785347,-122.423088,POINT (-122.42307 37.785343),100,4,11,39,6,,,100
11963,1632 HAIGHT ST,FTC Skateboarding,HAIGHT,ROADWAY,5,10,,2011,12,37.77,-122.449188,POINT (-122.44917 37.769997),25,7,11,3,91,,,25
13860,555 4th street,,4th street,SIDEWALK,1,2,,2020,10,,,POINT (-122.39704 37.779076),32,1,10,34,179,,,32
9190,1799 MCALLISTER ST,Matching Half Cafe,MCALLISTER,SIDEWALK,1,2,,2010,10,37.777213,-122.441413,POINT (-122.4414 37.777206),97,7,11,39,38,,,97
9891,601 VALENCIA ST,T-Mobile store,VALENCIA,SIDEWALK,1,2,,2003,0,37.763087,-122.421382,POINT (-122.42137 37.76308),53,3,2,20,177,,,53
9271,776 broadway,hi tea,BROADWAY,SIDEWALK,1,2,,2016,8,37.797544,-122.409836,POINT (-122.40982 37.79754),106,6,3,6,16,,,106
9593,359 Divisidero St,Vinyl Coffee,DIVISADERO,SIDEWALK,2,4,,2017,5,37.772733,-122.437479,POINT (-122.43746 37.772728),112,7,11,3,183,,,112
9307,1580 MISSION ST,Goodwill,MISSION,SIDEWALK,1,2,,2012,7,37.773848,-122.418396,POINT (-122.41838 37.77384),32,5,10,20,180,7,1,32
9820,410 ELLIS ST,Starlight Market,ELLIS,SIDEWALK,1,2,,2010,11,37.784876,-122.412981,POINT (-122.412964 37.78487),20,5,10,36,20,6,1,20
14346,330 Clementina,,Clementina,SIDEWALK,3,6,,2021,11,,,POINT (-122.40238 37.78191),32,1,10,34,36,4,,32
14301,1500 Owens Street,UCSF,Owens Street,SIDEWALK,2,4,,2021,9,,,POINT (-122.39563 37.76927),34,1,10,4,68,,,34
10078,200 FILLMORE ST,Thep Phanom Thai,FILLMORE,SIDEWALK,1,2,,2010,0,37.771403,-122.430112,POINT (-122.4301 37.771397),26,4,11,9,137,,,26
9200,548 04TH ST,Natural Path Media,04TH,SIDEWALK,2,4,,2012,8,37.778768,-122.397698,POINT (-122.39768 37.778763),32,1,10,34,179,,,32
11875,728 20TH ST,La Scuola,TENNESSEE,SIDEWALK,2,4,,2015,1,37.760616,-122.3892,POINT (-122.38918 37.76061),55,2,9,26,167,14,,55
11778,1025 MASONIC AVE,Saint Agnes Church,MASONIC,SIDEWALK,2,4,,2012,2,37.771613,-122.445928,POINT (-122.445915 37.771606),25,7,11,3,91,,,25
13124,2844 22nd Street,,22nd Street,SIDEWALK,1,2,,2019,12,37.75700583,-122.40397885,POINT (-122.40397 37.757),54,3,9,20,165,,,54
9571,2299 15TH ST,Healthy Spirits,15TH,SIDEWALK,1,2,,2011,9,37.765522,-122.435253,POINT (-122.43524 37.76552),28,7,5,5,90,,,28
13911,488 Locust,,Locust,SIDEWALK,1,2,,2020,12,,,POINT (-122.45179 37.78678),10,8,6,31,80,,,10
9877,1451 JACKSON ST,Spring Valley CDC,JACKSON,SIDEWALK,1,2,,2013,1,37.794001,-122.418806,POINT (-122.41879 37.793995),16,6,3,32,45,,,16
9102,4141 18TH ST,Does Your Mother Know,18TH,SIDEWALK,1,2,,2006,0,37.760637,-122.435894,POINT (-122.43588 37.76063),38,3,5,5,171,9,,38
9314,600 VICENTE ST,St. Cecila's School,VICENTE,SIDEWALK,3,6,,2013,1,37.739866,-122.473588,POINT (-122.47357 37.73986),46,10,8,41,149,,,46
12388,691 MARKET ST,Limited Edition Speakeasy,MARKET,SIDEWALK,1,2,,2013,1,37.787405,-122.40302,POINT (-122.40301 37.7874),32,6,10,8,25,4,,32
8666,1880 Page Street,Apartment/Residential,Page Street,SIDEWALK,1,2,,2018,6,0,0,POINT (-122.45175 37.770576),25,7,11,3,91,,,25
12533,2325 Polk Street,Pelo Fitness,Polk Street,SIDEWALK,3,6,,2019,12,37.79810081,-122.42221401,POINT (-122.4222 37.798096),105,4,3,32,15,,,105
11100,77 MCALLISTER ST,California Bakery,MCALLISTER,SIDEWALK,1,2,,2015,10,37.780888,-122.413437,POINT (-122.41342 37.780884),21,5,10,36,131,6,1,21
10261,5600 03RD ST,Armstrong Senior and Place Housing,ARMSTRONG,SIDEWALK,3,6,,2010,0,37.727633,-122.395242,POINT (-122.395226 37.727627),86,2,9,1,192,,,86
11232,1364 HAIGHT ST,UNKNOWN,HAIGHT,SIDEWALK,1,2,,2004,0,37.770575,-122.444683,POINT (-122.44467 37.77057),25,7,11,3,91,,,25
9053,1305 VAN NESS AVE,UNKNOWN,VAN NESS,SIDEWALK,1,2,,2004,0,37.787619,-122.421855,POINT (-122.421844 37.787613),100,4,6,21,11,,,100
9767,3376 22ND ST,Avantguard Locksmith,22ND,SIDEWALK,1,2,,2003,0,37.755447,-122.422558,POINT (-122.42255 37.755444),52,3,5,20,76,,,52
13948,3208 Mission Street,Bernal Heights Smiles,Mission Street,SIDEWALK,4,8,,2020,12,,,POINT (-122.42016 37.745163),83,9,2,2,188,,,83
8808,780 Page Street,Apartment/Residential,Page Street,SIDEWALK,1,2,,2019,2,0,0,POINT (-122.43368 37.772793),26,4,11,3,183,,,26
13938,699 43rd avenue,,43rd avenue,SIDEWALK,1,2,,2020,12,,,POINT (-122.50375 37.775604),6,8,4,29,145,,,6
9469,2001 POLK ST,Cheese Plus,POLK,SIDEWALK,2,4,,2013,5,37.795225,-122.421819,POINT (-122.42181 37.79522),105,4,3,32,45,,,105
11847,2663 MISSION ST,Grand Coffee,MISSION,SIDEWALK,1,2,,2013,4,37.754399,-122.418279,POINT (-122.41827 37.754395),53,3,2,20,87,,,53
9556,2055 LOMBARD ST,Lombard Garage,LOMBARD,GARAGE,5,10,,2014,2,37.799802,-122.435267,POINT (-122.43526 37.799797),15,4,6,13,40,,,15
10029,286 12TH ST,SF Chocolate Factory Bridge Brands Chocolate,12TH,SIDEWALK,2,4,,2011,3,37.770891,-122.415403,POINT (-122.41539 37.770885),32,1,10,20,180,,,32
12829,601 Mission St,,Mission St,SIDEWALK,3,6,,2019,12,37.78794565,-122.39986121,POINT (-122.39985 37.78794),32,1,10,8,25,4,,32
8588,555 Clay Street,One Medical,Clay Street,SIDEWALK,1,2,,2018,6,0,0,POINT (-122.40243 37.794582),108,6,3,6,55,,,108
9395,1041 GUERRERO ST,ARROW SALON,GUERRERO,SIDEWALK,1,2,,2016,10,37.754161,-122.422955,POINT (-122.42294 37.754158),52,3,5,20,176,,,52
9232,501 BRANNAN ST,Gymboree Corporation,BRANNAN,SIDEWALK,1,2,,2010,0,37.777694,-122.396635,POINT (-122.39662 37.77769),32,1,10,34,179,,,32
12456,837 Clement,US Postal Office,CLEMENT,SIDEWALK,1,2,,2016,10,37.782714,-122.468028,POINT (-122.46802 37.78271),5,8,4,11,97,,,5
12007,450 07TH AVE,Muriel Leff Mini-Park,07TH,SIDEWALK,2,4,,2015,1,37.779952,-122.465248,POINT (-122.46523 37.77995),5,8,4,11,94,,,5
12178,450 SUTTER ST,Medical Dental building,SUTTER,SIDEWALK,1,2,,2011,11,37.789652,-122.407821,POINT (-122.40781 37.789646),19,6,3,8,43,5,,19
12222,1055 VALENCIA ST,UNKNOWN,VALENCIA,SIDEWALK,1,2,,2005,0,37.756087,-122.420668,POINT (-122.420654 37.75608),53,3,2,20,177,,,53
10216,424 OCTAVIA ST,Biergarten and Patricia's Green,OCTAVIA,SIDEWALK,4,8,,2012,4,37.776034,-122.424163,POINT (-122.42415 37.776028),22,4,11,9,70,,,22
9211,1660 PACIFIC AVE,TRX Training Centers,PACIFIC,SIDEWALK,1,2,,2012,7,37.795152,-122.422556,POINT (-122.42255 37.795147),105,4,3,32,45,,,105
11489,1582 FOLSOM ST,"Willows, The",12TH,SIDEWALK,1,2,,2013,9,37.771136,-122.415099,POINT (-122.415085 37.77113),32,1,10,20,180,,,32
13534,2201 Webster Street,SF Advanced Health,Webster Street,SIDEWALK,1,2,,2020,5,,,POINT (-122.432556 37.79102),102,4,6,30,79,,,102
9496,2400 GREENWICH ST,Embrace Health,GREENWICH; PIERCE,SIDEWALK,2,4,,2015,1,37.798654,-122.439351,POINT (-122.43934 37.79865),14,4,6,13,82,,,14
9005,1148 Mission St,City Beer Store,Mission Street,SIDEWALK,1,2,,2019,2,0,0,POINT (-122.41232 37.778446),32,5,10,34,181,7,1,32
12237,564 SOUTH VAN NESS AVE,Muisca Cafe,SOUTH VAN NESS,SIDEWALK,1,2,,2015,1,37.764112,-122.417536,POINT (-122.41753 37.764107),53,3,2,20,89,,,53
9788,925 MISSION ST,The Hub and Intersection for the Arts,MISSION,SIDEWALK,4,8,,2013,1,37.782149,-122.406588,POINT (-122.40658 37.782143),32,1,10,34,181,,1,32
11415,3350 MISSION ST,Safeway,MISSION,SIDEWALK,1,2,,2010,0,37.743208,-122.422177,POINT (-122.422165 37.743202),83,9,2,2,188,,,83
10475,1657 POWELL ST,UNKNOWN,POWELL,SIDEWALK,1,2,,2006,0,37.799943,-122.411,POINT (-122.41099 37.79994),107,6,3,6,16,,,107
10924,4877 MISSION ST,Katz Accident & Injury Center,MISSION,SIDEWALK,2,4,,2013,7,37.720259,-122.437795,POINT (-122.43778 37.720253),90,9,1,7,123,,,90
14002,1500 12th Ave,,12th Ave,SIDEWALK,1,2,,2020,12,,,POINT (-122.469246 37.75998),109,10,8,14,114,,,109
12616,3207 mission,Zoranovich Chiropractic,mission,SIDEWALK,1,2,,2019,12,37.74540586,-122.41999656,POINT (-122.41998 37.7454),83,9,2,2,188,,,83
11946,360 WEST PORTAL AVE,shopping complex,WEST PORTAL,SIDEWALK,1,2,,2012,8,37.737398,-122.470178,POINT (-122.47016 37.737392),46,10,8,41,149,,,46
10492,1062 VALENCIA ST,The Marsh,VALENCIA,SIDEWALK,1,2,,2002,0,37.755784,-122.42129,POINT (-122.42128 37.75578),52,3,5,20,76,,,52
10164,1339 MISSION ST,City Aikado,MISSION,SIDEWALK,1,2,,2013,4,37.775598,-122.415015,POINT (-122.415 37.775593),32,1,10,34,181,7,1,32
9196,1967 MARKET ST,FedEx,MARKET,SIDEWALK,1,2,,2004,0,37.769387,-122.426031,POINT (-122.42602 37.769382),37,3,5,20,178,9,,37
11465,541 OCTAVIA ST,UNKNOWN,OCTAVIA,SIDEWALK,1,2,,2002,0,37.777252,-122.424944,POINT (-122.424934 37.77725),22,4,11,9,70,,,22
14268,3655 Vicente,,Vicente,SIDEWALK,1,2,,2021,7,,,POINT (-122.505974 37.737984),39,10,7,35,102,,,39
14175,700 Illinois Street,Crane Cove Park,Illinois Street,SIDEWALK,2,4,,2021,3,,,POINT (-122.38778 37.762974),56,2,9,26,167,14,,56
11302,665 VALENCIA ST,Mau Restaurant,VALENCIA,SIDEWALK,1,2,,2013,5,37.762225,-122.421334,POINT (-122.42132 37.76222),53,3,2,20,177,,,53
10756,837 JONES ST,Clark's Unicorn Emporium,JONES,SIDEWALK,1,2,,2015,9,37.788937,-122.413697,POINT (-122.41368 37.788933),50,6,3,21,10,,,50
11664,201 KING ST,UNKNOWN,03RD,SIDEWALK,3,3,,2004,0,37.777523,-122.391672,POINT (-122.39166 37.77752),34,1,10,4,68,,,34
12794,220 Montgomery St,,Montgomery St,SIDEWALK,2,4,,2019,12,37.79121486,-122.40242042,POINT (-122.402405 37.79121),108,6,3,8,43,,,108
9129,564 04TH ST,Cockscomb Restaurant,04TH,SIDEWALK,1,2,,2015,1,37.778655,-122.397323,POINT (-122.39731 37.77865),32,1,10,34,179,,,32
8687,75 Francis Street,Stratford School,Francis Street,SIDEWALK,2,4,,2019,2,0,0,POINT (-122.435295 37.72705),94,9,1,28,186,,,94
8766,1844 Market Street,N/A,Market Street,SIDEWALK,1,2,,2018,9,0,0,POINT (-122.424416 37.77155),27,7,5,9,37,9,,27
12324,3234 SACRAMENTO ST,Vintage a la Mode,SACRAMENTO,SIDEWALK,1,2,,2013,11,37.788556,-122.446175,POINT (-122.44616 37.78855),10,8,6,31,80,,,10
9383,3620 WAWONA ST,UNKNOWN,WAWONA,SIDEWALK,1,2,,2005,0,37.736317,-122.505738,POINT (-122.50572 37.736313),40,10,7,35,102,,,40
11714,1747 CHURCH ST,Cardio-Tone,CHURCH,SIDEWALK,2,4,,2015,1,37.743041,-122.426314,POINT (-122.4263 37.743034),84,9,5,22,174,,,84
12027,1919 MISSION ST,Rogue and Saint Fitness,MISSION,SIDEWALK,1,2,,2015,1,37.766259,-122.419544,POINT (-122.41953 37.766254),53,3,2,20,89,,,53
13879,662 Clayton St.,,Clayton St.,SIDEWALK,1,2,,2020,10,,,POINT (-122.44846 37.769226),25,7,11,3,91,,,25
10789,1170 MARKET ST,The Art Institute of California,MARKET,SIDEWALK,1,2,,2013,10,37.779492,-122.414288,POINT (-122.414276 37.779488),21,5,10,36,132,6,1,21
8973,123 Mission Street,Entelo,Mission Street,SIDEWALK,1,2,,2018,9,0,0,POINT (-122.394325 37.791878),108,1,10,8,25,3,,108
8734,1980 Union Street,Extreme Pizza,Union Street,SIDEWALK,1,2,,2018,4,0,0,POINT (-122.4319 37.797756),15,4,6,13,81,,,15
9703,3984 24TH ST,residential,24TH,SIDEWALK,1,2,,0,0,37.751693,-122.431431,POINT (-122.43142 37.751686),84,3,5,22,86,12,,84
9243,1010 GOUGH ST,Family Service Agency of SF,GOUGH,SIDEWALK,3,6,,2010,11,37.782757,-122.423912,POINT (-122.4239 37.782753),100,4,11,39,73,,,100
